user_id,world_id,question_id,user_response,user_time_spent,user_political_stand,reason,font_color,D,R 
5c3cdd68-4527-4224-99fe-1b2b694ea548,3,18,,7.1491,disagree,,Red,0.271,0.345
5c3cdd2e-8a9b-48ab-b87f-e12345fc2766,2,19,,6.287,disagree,,Purple,0.423,0.35
5c3cdc9d-114e-4853-aaec-dca54a325bac,9,6,,23.968,disagree,,Red,0.526,0.882
5c3cdcfb-8bd6-4191-86c0-00396ac9af87,1,11,,11.123,agree,,Purple,0.469,0.492
5c3cdd2e-8a9b-48ab-b87f-e12345fc2766,2,14,,6.201,disagree,,Purple,0.365,0.4
5c3cdd68-4527-4224-99fe-1b2b694ea548,3,1,,6.0763,agree,,Red,0.371,0.528
5c3cdd6a-891c-4b04-8ab1-283adc3f2b03,6,15,,10.205,agree,,Red,0.315,0.661
5c3cddab-eaaa-4259-8d3a-376e6ed8d79d,5,8,,27.08,disagree,,Blue,0.526,0.316
5c3cdcd5-f8de-4ed3-8745-b078181463c9,10,12,,14.9899,agree,,Blue,0.594,0.429
5c3cdcd8-5e85-4dbf-ab19-133d5573a2d2,3,18,,6.751,disagree,,Red,0.271,0.339
5c3cdd0a-6d9c-4e0d-b382-c9624d7f2d89,6,1,,13.8076,agree,,Blue,0.436,0.356
5c3cdd2e-8a9b-48ab-b87f-e12345fc2766,2,5,,6.305,agree,,Purple,0.769,0.763
5c3cdd68-4527-4224-99fe-1b2b694ea548,3,16,,5.9688,agree,,Red,0.443,0.685
5c3cdc2b-b91d-45b7-b47b-a66cb735412d,2,16,,13.2973,agree,,Purple,0.75,0.55
5c3cdcfb-8bd6-4191-86c0-00396ac9af87,1,4,,14.742,disagree,,Purple,0.638,0.508
5c3cdcd8-5e85-4dbf-ab19-133d5573a2d2,3,10,,10.571,agree,,Blue,0.533,0.418
5c3cdd6a-891c-4b04-8ab1-283adc3f2b03,6,18,,8.16,agree,,Red,0.167,0.441
5c3cdd95-d462-4ca7-8025-c0cb19bc174e,8,7,,19.6039,disagree,,Red,0.206,0.463
5c3cdd68-4527-4224-99fe-1b2b694ea548,3,13,,9.2457,disagree,,Blue,0.639,0.377
5c3cdd2e-8a9b-48ab-b87f-e12345fc2766,2,16,,6.706,disagree,,Purple,0.75,0.55
5c3cdb31-66a4-44da-a903-96175c66e43b,3,18,,28.439,disagree,,Red,0.267,0.339
5c3cdcd5-f8de-4ed3-8745-b078181463c9,10,2,,19.9004,agree,,Red,0.246,0.464
5c3cdd0a-6d9c-4e0d-b382-c9624d7f2d89,6,7,,10.0902,disagree,,Red,0.185,0.414
5c3cdd6a-891c-4b04-8ab1-283adc3f2b03,6,8,,8.045,disagree,,Red,0.309,0.475
5c3cdd2e-8a9b-48ab-b87f-e12345fc2766,2,3,,7.167,disagree,,Purple,0.346,0.217
5c3cdc9d-114e-4853-aaec-dca54a325bac,9,12,,11.302,disagree,,Red,0.424,0.569
5c3cdcd8-5e85-4dbf-ab19-133d5573a2d2,3,11,,6.725,agree,,Blue,0.627,0.352
5c3cdc2b-b91d-45b7-b47b-a66cb735412d,2,5,,11.8521,disagree,,Purple,0.774,0.763
5c3cdd68-4527-4224-99fe-1b2b694ea548,3,17,,9.6767,disagree,,Blue,0.441,0.278
5c3cdcfb-8bd6-4191-86c0-00396ac9af87,1,1,,13.874,disagree,,Purple,0.396,0.492
5c3cdd37-75db-4d69-bc28-8e268dd4d066,1,16,,24.6637,disagree,,Purple,0.771,0.569
5c3cdd0a-6d9c-4e0d-b382-c9624d7f2d89,6,20,,8.9286,agree,,Blue,0.873,0.746
5c3cddab-eaaa-4259-8d3a-376e6ed8d79d,5,15,,7.7482,agree,,Blue,0.772,0.362
5c3cdd6a-891c-4b04-8ab1-283adc3f2b03,6,4,,10.417,disagree,,Red,0.389,0.741
5c3cdd2e-8a9b-48ab-b87f-e12345fc2766,2,12,,6.545,disagree,,Purple,0.623,0.65
5c3cdcd8-5e85-4dbf-ab19-133d5573a2d2,3,12,,13.373,disagree,,Blue,0.77,0.255
5c3cdd95-d462-4ca7-8025-c0cb19bc174e,8,11,,13.5342,disagree,,Red,0.375,0.648
5c3cdd68-4527-4224-99fe-1b2b694ea548,3,11,,6.1848,disagree,,Blue,0.633,0.352
5c3cdc9d-114e-4853-aaec-dca54a325bac,9,2,,10.857,disagree,,Red,0.224,0.373
5c3cdc2b-b91d-45b7-b47b-a66cb735412d,2,25,,,,,Purple,0.5,0.5
5c3cdcd5-f8de-4ed3-8745-b078181463c9,10,16,,15.6943,disagree,,Red,0.369,0.768
5c3cdd2e-8a9b-48ab-b87f-e12345fc2766,2,15,,5.924,agree,,Purple,0.538,0.639
5c3cddab-eaaa-4259-8d3a-376e6ed8d79d,5,6,,17.2397,disagree,,Red,0.474,0.914
5c3cdd0a-6d9c-4e0d-b382-c9624d7f2d89,6,10,,37.0592,disagree,,Red,0.455,0.508
5c3cdcfb-8bd6-4191-86c0-00396ac9af87,1,10,,6.916,disagree,,Purple,0.468,0.508
5c3cdd68-4527-4224-99fe-1b2b694ea548,3,15,,6.0988,agree,,Red,0.542,0.704
5c3cdd6a-891c-4b04-8ab1-283adc3f2b03,6,12,,10.898,agree,,Red,0.436,0.638
5c3cdb31-66a4-44da-a903-96175c66e43b,3,11,,37.599,agree,,Blue,0.633,0.345
5c3cdcd8-5e85-4dbf-ab19-133d5573a2d2,3,7,,22.587,disagree,,Blue,0.467,0.151
5c3cdd2e-8a9b-48ab-b87f-e12345fc2766,2,13,,8.486,agree,,Purple,0.481,0.525
5c3cdd95-d462-4ca7-8025-c0cb19bc174e,8,15,,14.9846,disagree,,Blue,0.825,0.491
5c3cdc9d-114e-4853-aaec-dca54a325bac,9,14,,40.557,agree,,Red,0.414,0.451
5c3cdd68-4527-4224-99fe-1b2b694ea548,3,6,,8.6393,agree,,Red,0.54,0.709
5c3cdcfb-8bd6-4191-86c0-00396ac9af87,1,12,,7.749,agree,,Purple,0.563,0.462
5c3cdd6a-891c-4b04-8ab1-283adc3f2b03,6,3,,17.092,disagree,,Blue,0.418,0.153
5c3cdcd5-f8de-4ed3-8745-b078181463c9,10,6,,13.1334,disagree,,Red,0.422,0.768
5c3cdd37-75db-4d69-bc28-8e268dd4d066,1,17,,40.5165,disagree,,Purple,0.333,0.212
5c3cdd2e-8a9b-48ab-b87f-e12345fc2766,2,10,,5.838,disagree,,Purple,0.471,0.475
5c3cddab-eaaa-4259-8d3a-376e6ed8d79d,5,11,,11.2905,disagree,,Blue,0.632,0.232
5c3cdd68-4527-4224-99fe-1b2b694ea548,3,2,,6.8166,disagree,,Blue,0.484,0.185
5c3cdcfb-8bd6-4191-86c0-00396ac9af87,1,13,,7.62,disagree,,Purple,0.489,0.538
5c3cdd2e-8a9b-48ab-b87f-e12345fc2766,2,11,,8.208,disagree,,Purple,0.431,0.548
5c3cdd95-d462-4ca7-8025-c0cb19bc174e,8,19,,25.1701,disagree,,Blue,0.54,0.389
5c3cdc61-9159-4460-adcf-5e807facbeca,2,2,,14.2308,disagree,,Purple,0.34,0.186
5c3cdd68-4527-4224-99fe-1b2b694ea548,3,4,,7.2658,disagree,,Blue,0.729,0.377
5c3cdcfb-8bd6-4191-86c0-00396ac9af87,1,15,,7.774,agree,,Purple,0.723,0.523
5c3cdcd5-f8de-4ed3-8745-b078181463c9,10,20,,18.5941,disagree,,Red,0.609,0.857
5c3cdcd8-5e85-4dbf-ab19-133d5573a2d2,3,3,,12.24,disagree,,Blue,0.467,0.074
5c3cddab-eaaa-4259-8d3a-376e6ed8d79d,5,18,,6.5193,agree,,Blue,0.368,0.193
5c3cdd6a-891c-4b04-8ab1-283adc3f2b03,6,19,,11.615,disagree,,Blue,0.685,0.362
5c3cdd2e-8a9b-48ab-b87f-e12345fc2766,2,25,,,,,Purple,0.5,0.5
5c3cdd68-4527-4224-99fe-1b2b694ea548,3,14,,5.9371,disagree,,Blue,0.59,0.352
5c3cdcfb-8bd6-4191-86c0-00396ac9af87,1,16,,8.56,agree,,Purple,0.771,0.561
5c3cddab-eaaa-4259-8d3a-376e6ed8d79d,5,13,,6.3866,agree,,Blue,0.649,0.362
5c3cdd0a-6d9c-4e0d-b382-c9624d7f2d89,6,11,,6.9652,agree,,Blue,0.673,0.283
5c3cdc61-9159-4460-adcf-5e807facbeca,2,20,,12.6916,agree,,Purple,0.692,0.867
5c3cdd68-4527-4224-99fe-1b2b694ea548,3,20,,7.0878,agree,,Red,0.607,0.909
5c3cdb31-66a4-44da-a903-96175c66e43b,3,9,,11.548,agree,,Blue,0.767,0.389
5c3cdcd8-5e85-4dbf-ab19-133d5573a2d2,3,5,,13.365,agree,,Blue,0.852,0.509
5c3cdd6a-891c-4b04-8ab1-283adc3f2b03,6,13,,7.601,agree,,Red,0.382,0.586
5c3cddab-eaaa-4259-8d3a-376e6ed8d79d,5,17,,14.1641,disagree,,Red,0.263,0.483
5c3cdcfb-8bd6-4191-86c0-00396ac9af87,1,6,,11.923,agree,,Purple,0.646,0.6
5c3cdd0a-6d9c-4e0d-b382-c9624d7f2d89,6,15,,12.084,disagree,,Red,0.327,0.661
5c3cdcd5-f8de-4ed3-8745-b078181463c9,10,13,,22.3,agree,,Blue,0.615,0.393
5c3cdd95-d462-4ca7-8025-c0cb19bc174e,8,2,,37.3019,agree,,Blue,0.397,0.259
5c3cdd68-4527-4224-99fe-1b2b694ea548,3,7,,6.6258,disagree,,Blue,0.459,0.151
5c3cdc9d-114e-4853-aaec-dca54a325bac,9,9,,14.612,agree,,Red,0.552,0.769
5c3cdd6a-891c-4b04-8ab1-283adc3f2b03,6,7,,8.257,disagree,,Red,0.182,0.414
5c3cdc61-9159-4460-adcf-5e807facbeca,2,18,,7.5872,disagree,,Purple,0.415,0.274
5c3cdb31-66a4-44da-a903-96175c66e43b,3,4,,21.402,agree,,Blue,0.729,0.37
5c3cdd37-75db-4d69-bc28-8e268dd4d066,1,20,,13.0766,agree,,Purple,0.872,0.803
5c3cdcd8-5e85-4dbf-ab19-133d5573a2d2,3,15,,6.584,disagree,,Red,0.542,0.709
5c3cdd68-4527-4224-99fe-1b2b694ea548,3,5,,14.1373,disagree,,Blue,0.855,0.509
5c3cdd0a-6d9c-4e0d-b382-c9624d7f2d89,6,17,,11.2531,agree,,Red,0.109,0.407
5c3cddab-eaaa-4259-8d3a-376e6ed8d79d,5,1,,13.3929,agree,,Blue,0.5,0.362
5c3cdcfb-8bd6-4191-86c0-00396ac9af87,1,8,,8.615,disagree,,Purple,0.438,0.313
5c3cd665-e4b6-4fce-8da3-8ead29298194,4,13,,34.7653,disagree,,Red,0.353,0.587
5c3cdd6a-891c-4b04-8ab1-283adc3f2b03,6,14,,6.463,disagree,,Blue,0.574,0.367
5c3cdc61-9159-4460-adcf-5e807facbeca,2,6,,28.0476,disagree,,Purple,0.585,0.667
5c3cdcd8-5e85-4dbf-ab19-133d5573a2d2,3,20,,15.309,disagree,,Red,0.607,0.911
5c3cdc9d-114e-4853-aaec-dca54a325bac,9,8,,10.334,agree,,Red,0.138,0.451
5c3cdd37-75db-4d69-bc28-8e268dd4d066,1,18,,27.8743,agree,,Purple,0.298,0.258
5c3cdd6a-891c-4b04-8ab1-283adc3f2b03,6,25,,,,,Red,0.5,1
5c3cdcfb-8bd6-4191-86c0-00396ac9af87,1,25,,,,,Purple,0.5,0.5
5c3cdcd5-f8de-4ed3-8745-b078181463c9,10,17,,12.9802,agree,,Blue,0.323,0.179
5c3cdd68-4527-4224-99fe-1b2b694ea548,3,25,,,,,Purple,0.5,0.5
5c3cdd0a-6d9c-4e0d-b382-c9624d7f2d89,6,4,,9.2168,agree,,Red,0.382,0.741
5c3cddab-eaaa-4259-8d3a-376e6ed8d79d,5,3,,11.7694,agree,,Blue,0.474,0.138
5c3cdb31-66a4-44da-a903-96175c66e43b,3,14,,20.205,agree,,Blue,0.59,0.345
5c3cdc9d-114e-4853-aaec-dca54a325bac,9,20,,11.152,agree,,Blue,0.845,0.62
5c3cdcd8-5e85-4dbf-ab19-133d5573a2d2,3,9,,16.736,agree,,Blue,0.77,0.389
5c3cdd0a-6d9c-4e0d-b382-c9624d7f2d89,6,14,,7.063,disagree,,Blue,0.564,0.367
5c3cdcd5-f8de-4ed3-8745-b078181463c9,10,3,,14.1366,disagree,,Blue,0.415,0.214
5c3cdd95-d462-4ca7-8025-c0cb19bc174e,8,10,,18.1011,agree,,Blue,0.619,0.37
5c3cddab-eaaa-4259-8d3a-376e6ed8d79d,5,9,,6.9211,agree,,Blue,0.719,0.474
5c3cdd0a-6d9c-4e0d-b382-c9624d7f2d89,6,6,,9.6225,disagree,,Blue,0.764,0.586
5c3cdc61-9159-4460-adcf-5e807facbeca,2,13,,13.0212,agree,,Purple,0.491,0.525
5c3cdc9d-114e-4853-aaec-dca54a325bac,9,3,,8.212,agree,,Red,0.211,0.28
5c3cddab-eaaa-4259-8d3a-376e6ed8d79d,5,5,,6.2163,agree,,Blue,0.842,0.421
5c3cd665-e4b6-4fce-8da3-8ead29298194,4,17,,113.255,agree,,Blue,0.314,0.143
5c3cdcd8-5e85-4dbf-ab19-133d5573a2d2,3,8,,16.239,agree,,Blue,0.541,0.333
5c3cdd37-75db-4d69-bc28-8e268dd4d066,1,2,,85.2729,disagree,,Purple,0.298,0.333
5c3cdb31-66a4-44da-a903-96175c66e43b,3,25,,,,,Purple,0.5,0.5
5c3cdcd5-f8de-4ed3-8745-b078181463c9,10,11,,9.9677,agree,,Blue,0.662,0.298
5c3cdd0a-6d9c-4e0d-b382-c9624d7f2d89,6,18,,7.7947,agree,,Red,0.182,0.441
5c3cddab-eaaa-4259-8d3a-376e6ed8d79d,5,16,,6.074,agree,,Blue,0.719,0.491
5c3cdc9d-114e-4853-aaec-dca54a325bac,9,1,,7.975,disagree,,Blue,0.552,0.373
5c3cdd95-d462-4ca7-8025-c0cb19bc174e,8,16,,11.2774,agree,,Blue,0.619,0.418
5c3cdc61-9159-4460-adcf-5e807facbeca,2,4,,17.0214,disagree,,Purple,0.538,0.483
5c3cddab-eaaa-4259-8d3a-376e6ed8d79d,5,20,,11.0946,disagree,,Red,0.737,0.931
5c3cdd0a-6d9c-4e0d-b382-c9624d7f2d89,6,9,,9.4934,agree,,Blue,0.818,0.5
5c3cdcd5-f8de-4ed3-8745-b078181463c9,10,4,,15.6454,agree,,Red,0.323,0.691
5c3cdcd8-5e85-4dbf-ab19-133d5573a2d2,3,13,,13.03,disagree,,Blue,0.639,0.37
5c3cdc9d-114e-4853-aaec-dca54a325bac,9,7,,10.557,agree,,Blue,0.483,0.216
5c3cdc89-ba88-481a-86c7-1f18b68c5165,4,18,,7.404,disagree,,Blue,0.491,0.175
5c3cdd95-d462-4ca7-8025-c0cb19bc174e,8,8,,11.6997,agree,,Red,0.333,0.444
5c3cddab-eaaa-4259-8d3a-376e6ed8d79d,5,14,,6.3865,agree,,Blue,0.509,0.211
5c3cdd0a-6d9c-4e0d-b382-c9624d7f2d89,6,19,,10.8672,agree,,Blue,0.673,0.362
5c3cdc61-9159-4460-adcf-5e807facbeca,2,17,,13.2026,disagree,,Purple,0.192,0.237
5c3cdc89-ba88-481a-86c7-1f18b68c5165,4,13,,9.948,disagree,,Red,0.346,0.587
5c3cdcd5-f8de-4ed3-8745-b078181463c9,10,8,,18.5166,agree,,Blue,0.415,0.304
5c3cdc9d-114e-4853-aaec-dca54a325bac,9,18,,6.844,disagree,,Blue,0.397,0.231
5c3cdcd8-5e85-4dbf-ab19-133d5573a2d2,3,4,,33.157,agree,,Blue,0.733,0.37
5c3cddab-eaaa-4259-8d3a-376e6ed8d79d,5,4,,6.1356,agree,,Blue,0.614,0.193
5c3cdd95-d462-4ca7-8025-c0cb19bc174e,8,6,,9.2598,agree,,Red,0.422,0.8
5c3cdd0a-6d9c-4e0d-b382-c9624d7f2d89,6,25,,,,,Red,0.5,1
5c3cdc89-ba88-481a-86c7-1f18b68c5165,4,3,,9.088,disagree,,Blue,0.365,0.206
5c3cddab-eaaa-4259-8d3a-376e6ed8d79d,5,19,,20.3136,disagree,,Red,0.31,0.719
5c3cdc61-9159-4460-adcf-5e807facbeca,2,5,,20.6141,agree,,Purple,0.774,0.75
5c3cdc9d-114e-4853-aaec-dca54a325bac,9,15,,7.724,disagree,,Red,0.456,0.784
5c3cdd95-d462-4ca7-8025-c0cb19bc174e,8,4,,9.1241,agree,,Red,0.313,0.667
5c3cdc89-ba88-481a-86c7-1f18b68c5165,4,7,,7.054,disagree,,Red,0.275,0.344
5c3cdcd5-f8de-4ed3-8745-b078181463c9,10,18,,8.5674,disagree,,Red,0.169,0.393
5c3cdc9d-114e-4853-aaec-dca54a325bac,9,16,,8.067,agree,,Blue,0.759,0.549
5c3cdec7-235e-48b9-9959-59387f04bc31,9,24,,7.333,agree,,Blue,0.931,0.25
5c3cdd95-d462-4ca7-8025-c0cb19bc174e,8,20,,32.9973,agree,,Blue,0.762,0.655
5c3cdc89-ba88-481a-86c7-1f18b68c5165,4,5,,6.664,agree,,Blue,0.769,0.54
5c3cdcd5-f8de-4ed3-8745-b078181463c9,10,10,,14.3229,disagree,,Blue,0.594,0.393
5c3cde29-b5fc-417b-b0e3-24259f392eac,6,24,,28.9969,agree,,Blue,0.931,0.333
5c3cddab-eaaa-4259-8d3a-376e6ed8d79d,5,12,,6.1637,agree,,Blue,0.754,0.368
5c3cdc9d-114e-4853-aaec-dca54a325bac,9,11,,6.302,agree,,Blue,0.544,0.28
5c3cdc61-9159-4460-adcf-5e807facbeca,2,12,,9.9652,disagree,,Purple,0.611,0.65
5c3cdc89-ba88-481a-86c7-1f18b68c5165,4,15,,6.302,disagree,,Red,0.462,0.672
5c3cdcd8-5e85-4dbf-ab19-133d5573a2d2,3,25,,,,,Purple,0.5,0.5
5c3cdd2e-7e48-4a69-9d98-e070dbcad31c,10,24,,35.804,agree,,Blue,1,0.189
5c3cdec7-235e-48b9-9959-59387f04bc31,9,16,,6.4686,agree,,Blue,0.763,0.549
5c3cddab-eaaa-4259-8d3a-376e6ed8d79d,5,25,,,,,Purple,0.5,0.5
5c3cdc9d-114e-4853-aaec-dca54a325bac,9,10,,6.927,disagree,,Red,0.362,0.667
5c3cdc89-ba88-481a-86c7-1f18b68c5165,4,19,,8.656,agree,,Red,0.264,0.619
5c3cdd24-c3fb-48c6-a4d5-34d20252ad45,9,23,,21.0928,agree,,Red,0.226,0.786
5c3cdc61-9159-4460-adcf-5e807facbeca,2,8,,9.8061,agree,,Purple,0.259,0.373
5c3cde50-6894-48c8-83c6-f5f7ccd8a8b3,10,24,,35.016,disagree,,Blue,1,0.189
5c3cdcd5-f8de-4ed3-8745-b078181463c9,10,14,,16.9519,agree,,Blue,0.6,0.357
5c3cdec7-235e-48b9-9959-59387f04bc31,9,11,,6.5792,agree,,Blue,0.552,0.28
5c3cdc9d-114e-4853-aaec-dca54a325bac,9,25,,,,,Purple,0.5,0.5
5c3cdc89-ba88-481a-86c7-1f18b68c5165,4,11,,7.316,disagree,,Red,0.327,0.587
5c3cdec7-235e-48b9-9959-59387f04bc31,9,15,,14.6349,agree,,Red,0.448,0.784
5c3cdeeb-b2a2-487f-a571-c8057b7577af,1,24,,15.9791,disagree,,Blue,0.917,0.273
5c3cdc61-9159-4460-adcf-5e807facbeca,2,3,,8.0448,disagree,,Purple,0.34,0.217
5c3cdd37-75db-4d69-bc28-8e268dd4d066,1,11,,13.2735,disagree,,Purple,0.469,0.5
5c3cdd95-d462-4ca7-8025-c0cb19bc174e,8,14,,8.9561,disagree,,Blue,0.571,0.296
5c3cdc89-ba88-481a-86c7-1f18b68c5165,4,8,,7.355,disagree,,Blue,0.462,0.242
5c3cdcd5-f8de-4ed3-8745-b078181463c9,10,9,,13.6618,agree,,Blue,0.781,0.544
5c3cde29-b5fc-417b-b0e3-24259f392eac,6,20,,27.7223,disagree,,Blue,0.875,0.746
5c3cdc61-9159-4460-adcf-5e807facbeca,2,7,,16.3449,disagree,,Purple,0.392,0.267
5c3cdc89-ba88-481a-86c7-1f18b68c5165,4,25,,,,,Purple,0.5,0.5
5c3cdd24-c3fb-48c6-a4d5-34d20252ad45,9,10,,109.331,disagree,,Red,0.356,0.667
5c3cdd95-d462-4ca7-8025-c0cb19bc174e,8,9,,16.105,agree,,Red,0.603,0.8
5c3cdec7-235e-48b9-9959-59387f04bc31,9,18,,23.6644,agree,,Blue,0.39,0.231
5c3cdd37-75db-4d69-bc28-8e268dd4d066,1,15,,31.1347,disagree,,Purple,0.723,0.53
5c3cde99-ac5b-428b-9e6e-cddadbe17056,1,24,,42.6192,agree,,Blue,0.917,0.265
5c3cdeeb-b2a2-487f-a571-c8057b7577af,1,3,,23.3834,disagree,,Purple,0.354,0.212
5c3cdcd5-f8de-4ed3-8745-b078181463c9,10,15,,7.8511,agree,,Blue,0.662,0.429
5c3cd665-e4b6-4fce-8da3-8ead29298194,4,9,,41.6149,agree,,Blue,0.72,0.444
5c3cdc61-9159-4460-adcf-5e807facbeca,2,19,,15.8488,disagree,,Purple,0.415,0.35
5c3cde50-6894-48c8-83c6-f5f7ccd8a8b3,10,7,,17.535,agree,,Red,0.231,0.455
5c3cdd95-d462-4ca7-8025-c0cb19bc174e,8,1,,9.7239,agree,,Red,0.484,0.556
5c3cdcd5-f8de-4ed3-8745-b078181463c9,10,5,,9.2681,agree,,Red,0.431,0.679
5c3cdd2e-7e48-4a69-9d98-e070dbcad31c,10,13,,85.8972,agree,,Blue,0.621,0.393
5c3cde29-b5fc-417b-b0e3-24259f392eac,6,2,,22.3167,disagree,,Blue,0.518,0.19
5c3cdec7-235e-48b9-9959-59387f04bc31,9,7,,9.1422,agree,,Blue,0.492,0.216
5c3cdd95-d462-4ca7-8025-c0cb19bc174e,8,18,,9.0514,disagree,,Blue,0.349,0.185
5c3cdcd5-f8de-4ed3-8745-b078181463c9,10,7,,10.4253,disagree,,Red,0.231,0.455
5c3cdc61-9159-4460-adcf-5e807facbeca,2,25,,,,,Purple,0.5,0.5
5c3cdeeb-b2a2-487f-a571-c8057b7577af,1,8,,6.4646,disagree,,Purple,0.438,0.308
5c3cde50-6894-48c8-83c6-f5f7ccd8a8b3,10,12,,12.789,agree,,Blue,0.6,0.429
5c3cdec7-235e-48b9-9959-59387f04bc31,9,10,,74.3837,agree,,Red,0.356,0.667
5c3cdd37-75db-4d69-bc28-8e268dd4d066,1,6,,128.6693,agree,,Purple,0.646,0.606
5c3cdd95-d462-4ca7-8025-c0cb19bc174e,8,12,,16.7503,disagree,,Red,0.524,0.593
5c3cdeeb-b2a2-487f-a571-c8057b7577af,1,11,,6.2598,agree,,Purple,0.469,0.493
5c3cdcd5-f8de-4ed3-8745-b078181463c9,10,1,,13.6328,agree,,Red,0.354,0.607
5c3cde50-6894-48c8-83c6-f5f7ccd8a8b3,10,4,,22.662,agree,,Red,0.333,0.691
5c3cdeeb-b2a2-487f-a571-c8057b7577af,1,4,,7.9874,disagree,,Purple,0.638,0.5
5c3cde29-b5fc-417b-b0e3-24259f392eac,6,5,,12.1386,agree,,Blue,0.786,0.542
5c3cde20-30b7-4293-8197-e57e243051b2,4,23,,47.1713,agree,,Red,0.4,0.767
5c3cd665-e4b6-4fce-8da3-8ead29298194,4,4,,9.8264,agree,,Blue,0.635,0.413
5c3cdd95-d462-4ca7-8025-c0cb19bc174e,8,17,,18.3944,disagree,,Red,0.206,0.37
5c3cdcd5-f8de-4ed3-8745-b078181463c9,10,25,,,,,Purple,0.5,0.5
5c3cded3-3b1f-4610-9353-2c1192581d6d,8,23,,40.9071,agree,,Red,0.286,0.76
5c3cdeeb-b2a2-487f-a571-c8057b7577af,1,16,,7.5964,disagree,,Purple,0.771,0.567
5c3cde99-ac5b-428b-9e6e-cddadbe17056,1,5,,17.7241,disagree,,Purple,0.745,0.712
5c3cde29-b5fc-417b-b0e3-24259f392eac,6,12,,13.1563,disagree,,Red,0.446,0.638
5c3cd665-e4b6-4fce-8da3-8ead29298194,4,20,,89.9117,agree,,Red,0.673,0.857
5c3cdeeb-b2a2-487f-a571-c8057b7577af,1,15,,7.6546,agree,,Purple,0.723,0.522
5c3cde50-6894-48c8-83c6-f5f7ccd8a8b3,10,1,,10.605,agree,,Red,0.364,0.607
5c3cdd95-d462-4ca7-8025-c0cb19bc174e,8,13,,9.0127,agree,,Red,0.359,0.574
5c3cdf27-c2f5-44e4-a9f8-a6f4248e688a,5,23,,22.886,disagree,,Red,0.313,0.793
5c3cdeeb-b2a2-487f-a571-c8057b7577af,1,13,,5.8041,agree,,Purple,0.489,0.53
5c3cde29-b5fc-417b-b0e3-24259f392eac,6,13,,11.6053,agree,,Red,0.393,0.586
5c3cde99-ac5b-428b-9e6e-cddadbe17056,1,17,,8.4623,disagree,,Purple,0.333,0.209
5c3cde50-6894-48c8-83c6-f5f7ccd8a8b3,10,5,,9.547,agree,,Red,0.439,0.679
5c3cdeeb-b2a2-487f-a571-c8057b7577af,1,9,,6.7004,disagree,,Purple,0.681,0.591
5c3cdd95-d462-4ca7-8025-c0cb19bc174e,8,5,,25.9295,agree,,Blue,0.734,0.556
5c3cde99-ac5b-428b-9e6e-cddadbe17056,1,6,,15.9696,disagree,,Purple,0.646,0.606
5c3cde29-b5fc-417b-b0e3-24259f392eac,6,19,,10.7455,agree,,Blue,0.679,0.362
5c3cdeeb-b2a2-487f-a571-c8057b7577af,1,10,,6.1649,disagree,,Purple,0.468,0.5
5c3cde50-6894-48c8-83c6-f5f7ccd8a8b3,10,10,,6.878,disagree,,Blue,0.585,0.393
5c3cdeeb-b2a2-487f-a571-c8057b7577af,1,1,,6.2272,agree,,Purple,0.396,0.485
5c3cde50-6894-48c8-83c6-f5f7ccd8a8b3,10,2,,16.062,disagree,,Red,0.258,0.464
5c3cde29-b5fc-417b-b0e3-24259f392eac,6,10,,12.6956,agree,,Red,0.446,0.508
5c3cdf27-c2f5-44e4-a9f8-a6f4248e688a,5,7,,8.058,agree,,Blue,0.483,0.211
5c3cdd2e-7e48-4a69-9d98-e070dbcad31c,10,17,,145.0851,disagree,,Blue,0.333,0.179
5c3cded3-3b1f-4610-9353-2c1192581d6d,8,10,,45.159,disagree,,Blue,0.619,0.382
5c3cdd24-c3fb-48c6-a4d5-34d20252ad45,9,9,,17.8673,disagree,,Red,0.559,0.769
5c3cde99-ac5b-428b-9e6e-cddadbe17056,1,18,,12.9474,disagree,,Purple,0.298,0.269
5c3cdeeb-b2a2-487f-a571-c8057b7577af,1,5,,5.9006,agree,,Purple,0.729,0.712
5c3cdec7-235e-48b9-9959-59387f04bc31,9,6,,10.0497,agree,,Red,0.517,0.882
5c3cde20-30b7-4293-8197-e57e243051b2,4,4,,34.9177,disagree,,Blue,0.642,0.413
5c3cdd95-d462-4ca7-8025-c0cb19bc174e,8,3,,9.3916,disagree,,Blue,0.344,0.093
5c3cdf27-c2f5-44e4-a9f8-a6f4248e688a,5,2,,9.968,disagree,,Blue,0.39,0.228
5c3cdeeb-b2a2-487f-a571-c8057b7577af,1,20,,6.3079,agree,,Purple,0.872,0.806
5c3cde29-b5fc-417b-b0e3-24259f392eac,6,7,,16.6879,agree,,Red,0.179,0.414
5c3cde50-6894-48c8-83c6-f5f7ccd8a8b3,10,3,,9.443,agree,,Blue,0.409,0.214
5c3cdec7-235e-48b9-9959-59387f04bc31,9,1,,6.4513,agree,,Blue,0.542,0.373
5c3cdd95-d462-4ca7-8025-c0cb19bc174e,8,25,,,,,Purple,0.5,0.5
5c3cdeeb-b2a2-487f-a571-c8057b7577af,1,7,,6.2385,disagree,,Purple,0.417,0.227
5c3cde99-ac5b-428b-9e6e-cddadbe17056,1,8,,8.6593,disagree,,Purple,0.438,0.303
5c3cdd24-c3fb-48c6-a4d5-34d20252ad45,9,16,,9.6934,agree,,Blue,0.767,0.549
